"M009","M5S15.wav","s4",3617.578125,2928.515625,3237.15820312,3617.578125,2928.515625,689.0625,0.133514739229,10.6496573863,10.3218941067,0
"M009","M5S15.wav","s5",3617.578125,3186.9140625,3359.1796875,3703.7109375,3100.78125,602.9296875,0.0522448979592,31.3440361245,31.3240814209,3
"M009","M5S15.wav","s6",3531.4453125,3962.109375,3854.44335938,4306.640625,3531.4453125,775.1953125,0.11029478458,22.9756019804,22.6470505564,4
"M009","M5S15.wav","s7",4823.4375,4134.375,4407.97334559,4909.5703125,4048.2421875,861.328125,0.0928798185941,22.4639690309,22.2565841675,2
"M009","M5S15.wav","s8",3875.9765625,3359.1796875,3305.34667969,3875.9765625,2928.515625,947.4609375,0.0406349206349,34.0688825204,33.9147949219,1
"M009","M5S15.wav","s9",3445.3125,3789.84375,3723.2865767,4134.375,3359.1796875,775.1953125,0.127709750567,17.7426639072,18.0172348022,2
"M009","M5S15.wav","s10",3617.578125,2928.515625,3373.53515625,3789.84375,2928.515625,861.328125,0.0696598639456,19.8959163345,20.9077002785,0
"M009","M5S15.wav","s11",3100.78125,3445.3125,3359.1796875,3962.109375,2928.515625,1033.59375,0.087074829932,31.8679150953,31.6538085938,3
"M009","M5S15.wav","s12",4306.640625,3445.3125,3729.55078125,4306.640625,3445.3125,861.328125,0.0522448979592,16.9414056901,16.4863586426,0
"M009","M5S15.wav","s13",3789.84375,4134.375,3843.67675781,4306.640625,3531.4453125,775.1953125,0.0406349206349,51.0270088208,50.8721923828,2
"M009","M5S15.wav","s14",3617.578125,3445.3125,3813.33451705,4306.640625,3445.3125,861.328125,0.0580498866213,53.4298966614,53.415802002,3
"M009","M5S15.wav","s15",3617.578125,3445.3125,3596.04492188,3962.109375,3273.046875,689.0625,0.0638548752834,43.3585307189,43.164284446,4
"M009","M5S16.wav","s1",3100.78125,2583.984375,3199.21875,3962.109375,2583.984375,1378.125,0.0522448979592,46.2840092281,45.7496452332,1
"M009","M5S16.wav","s2",4048.2421875,3186.9140625,3453.92578125,4048.2421875,3100.78125,947.4609375,0.0522448979592,29.8043278708,29.6754455566,2
"M009","M5S16.wav","s3",4048.2421875,3100.78125,3337.64648438,4048.2421875,3014.6484375,1033.59375,0.0638548752834,25.738581381,25.6287938898,0
"M009","M5S16.wav","s4",4220.5078125,3186.9140625,3646.2890625,4306.640625,2928.515625,1378.125,0.0638548752834,37.9642759618,37.7687488903,3
"M009","M5S16.wav","s5",4220.5078125,3186.9140625,3624.75585938,4220.5078125,3014.6484375,1205.859375,0.0638548752834,30.0491181748,29.6754455566,2
"M009","M5S16.wav","s6",3186.9140625,3014.6484375,2991.6796875,3186.9140625,2842.3828125,344.53125,0.0928798185941,7.87843722261,7.06558227539,0
"M009","M5S16.wav","s7",3703.7109375,3100.78125,3356.10351562,3703.7109375,2842.3828125,861.328125,0.156734693878,8.77707368379,8.24317932129,1
"M009","M5S16.wav","s8",4565.0390625,4478.90625,4565.0390625,4995.703125,4392.7734375,602.9296875,0.0754648526077,15.2393853457,14.8377227783,1
"M009","M5S16.wav","s9",3445.3125,2928.515625,3211.5234375,3531.4453125,2842.3828125,689.0625,0.116099773243,10.8529565853,10.3864059448,0
"M009","M5S16.wav","s10",3014.6484375,3445.3125,3637.84466912,4478.90625,3014.6484375,1464.2578125,0.0986848072562,44.6478856121,45.9042048454,6
"M009","M5S16.wav","s11",2583.984375,2842.3828125,2594.75097656,3014.6484375,2153.3203125,861.328125,0.0464399092971,31.5493145566,30.7352828979,1
"M009","M5S16.wav","s12",2928.515625,2842.3828125,2985.9375,3359.1796875,2583.984375,775.1953125,0.0812698412698,41.4192187057,41.333656311,5
"M009","M5S16.wav","s13",3531.4453125,3186.9140625,3057.71484375,3531.4453125,2756.25,775.1953125,0.087074829932,17.8996124277,17.805267334,1
"M009","M5S16.wav","s14",2325.5859375,2756.25,2823.2421875,3445.3125,2325.5859375,1119.7265625,0.0986848072562,30.5699407567,30.5482527789,3
